lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
BAPJBEWLBFYGME-UHFFFAOYSA-N_conf11,,converged,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/xyz/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf11_opt.xyz,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf11_gxtb.log,120.60179712204263
KBEBGUQPQBELIU-CMDGGOBGSA-N_conf35,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/KBEBGUQPQBELIU-CMDGGOBGSA-N_conf35_gxtb.log,0.09497630409896374
VFHVQBAGLAREND-UHFFFAOYSA-N_conf97,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/VFHVQBAGLAREND-UHFFFAOYSA-N_conf97_gxtb.log,0.13515860121697187
NHBABHBJROJJJN-JLHYYAGUSA-N_conf1,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/NHBABHBJROJJJN-JLHYYAGUSA-N_conf1_gxtb.log,0.14718522317707539
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf6,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf6_gxtb.log,0.12540984619408846
UUHZUEBKUREPBP-MDWZMJQESA-N_conf51,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/UUHZUEBKUREPBP-MDWZMJQESA-N_conf51_gxtb.log,0.3308806358836591
IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf67,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/IWBDNDKRBBFYKG-JLHYYAGUSA-N_conf67_gxtb.log,0.052390988916158676
GRKDVZMVHOLESV-UHFFFAOYSA-N_conf90,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/GRKDVZMVHOLESV-UHFFFAOYSA-N_conf90_gxtb.log,0.20938495872542262
GWZMWHWAWHPNHN-YFKPBYRVSA-N_conf7,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/GWZMWHWAWHPNHN-YFKPBYRVSA-N_conf7_gxtb.log,0.07732430333271623
VFHVQBAGLAREND-UHFFFAOYSA-N_conf75,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/VFHVQBAGLAREND-UHFFFAOYSA-N_conf75_gxtb.log,0.21965572889894247
